Application_ID,Application_Date,Age,Marital_Status,Education,Employment_Type,Employment_Years,Annual_Income,Credit_Score,Existing_Debt,Loan_Amount,Loan_Term,Home_Ownership,Previous_Default,Loan_Approved
APP10941,2025-12-13,28.0,Single,MASTER,Salaried,2.0,62100.0,732.0,8300.0,26500.0,12 months,Rent,No,Yes
APP10812,2025-10-22,49.0,Married,High School,Salaried,2.0,31100.0,662.0,6600.0,9000.0,60 months,Rent,No,Yes
APP10821,2025-10-25,48.0,Married,Master,Salaried,7.0,39000.0,682.0,0.0,7000.0,60 months,Mortgage,No,Yes
APP10572,2025-07-19,44.0,Married,Bachelor,Self-Employed,19.0,34600.0,,14400.0,46000.0,12 months,RENT,No,No
APP10907,2025-11-30,41.0,Married,Master,Salaried,3.0,40800.0,718.0,6000.0,24000.0,48 months,Mortgage,No,Yes
APP10703,2025-09-07,29.0,Divorced,High School,Salaried,6.0,25600.0,734.0,10600.0,6000.0,24 months,Own,No,Yes
APP10524,2025-07-03,39.0,Single,Bachelor, Self-Employed,7.0,39200.0,652.0,9500.0,19500.0,36 months,Rent,No,No
APP10828,2025-10-26,40.0,Single,Bachelor,Salaried,5.0,51800.0,685.0,16500.0,14500.0,36 months,Rent  ,No,Yes
APP10128,2025-02-16,41.0,Married,Master,Self-Employed,13.0,44700.0,561.0,12800.0,8500.0,12 months,Mortgage,No,Yes
APP10213,2025-03-17,34.0,SINGLE,Bachelor,Self-Employed,11.0,67900.0,590.0,3100.0,19000.0,12 months,Mortgage,Yes,Yes
APP10019,2025-01-08,44.0,Married,Bachelor,Salaried,7.0,44200.0,745.0,11900.0,4500.0,36 months,Mortgage,No,Yes
APP10782,2025-10-10,31.0,Divorced,MASTER,Salaried,5.0,62500.0,690.0,14700.0,25500.0,60 months,Rent,No,Yes
APP10443,2025-05-30,33.0, single ,Bachelor,Self-Employed  ,5.0,50200.0,675.0,4400.0,18500.0,36 months,Rent,No,Yes
APP10146,2025-02-22,47.0,Married, high school ,Self-Employed,20.0,39300.0,720.0,0.0,14500.0,36 months,Own,No,Yes
APP10291,2025-04-08,30.0,Single,Master, salaried ,3.0,32100.0,608.0,0.0,10500.0,24 months,Own,No,Yes
APP10171,2025-03-03,33.0,Married  ,Master,Self-Employed,7.0,76700.0,662.0,3500.0,40000.0,12 months,Mortgage,No,Yes
APP10795,2025-10-15,25.0,Single, bachelor ,Salaried,1.0,53500.0,,10400.0,14500.0,48 months,Rent,No,Yes
APP10169,2025-03-02,27.0,Single,Master,Self-Employed,2.0,41900.0,721.0,14600.0,15000.0,12 months, Rent,No,No
APP10438,2025-05-29,39.0,Married,Bachelor,Salaried,7.0,27000.0,720.0,7400.0,11000.0,36 months,Rent,No,Yes
APP10603,2025-08-01,27.0, Single,High School,Self-Employed,2.0,41900.0,606.0,16400.0,7500.0,36 months,Mortgage,Yes,No
APP10055,2025-01-21,46.0,married,High School,Self-Employed,20.0,55000.0,793.0,6700.0,15500.0,48 months, Rent,No,Yes
APP10642,2025-08-16,41.0,Married,High School,,10.0,,656.0,0.0,13000.0,12 months,Mortgage,No,Yes
APP10518,2025-07-02,27.0,Single,High School,Salaried,1.0,19400.0,748.0,2300.0,7000.0,12 months,rent,No,Yes
APP10534,2025-07-07,40.0,Married,High School,Salaried,,33900.0,727.0,2300.0,3500.0,24 months,Own,No,Yes
APP10392,2025-05-13,31.0,Single,Bachelor,Salaried,8.0,45800.0,650.0,6700.0,9500.0,48 months,Rent,No,Yes
APP10826,2025-10-26,45.0,Married,Bachelor,Self-Employed,14.0,50800.0,747.0,9100.0,12000.0,24 months, own ,No,Yes
APP10843,2025-10-30,49.0, Married,Master,Salaried,18.0,77800.0,666.0,8400.0,29000.0,60 months,Own,No,Yes
APP10230,2025-03-23,48.0,Single,Bachelor,Salaried,6.0,44600.0,722.0,21700.0,21000.0,36 months,Rent,No,No
APP10187,2025-03-10,37.0,Single,High School,Salaried,5.0,17200.0,598.0,6800.0,5500.0,24 months,Mortgage,No,No
APP10789,2025-10-12,26.0,Single,Master,Salaried,4.0,64900.0,652.0,12300.0,14500.0,36 months,Rent,No,Yes
APP10683,2025-08-31,36.0,Single,High School,Salaried,9.0,27300.0,655.0,900.0,9500.0,24 months,Mortgage,No,Yes
APP10737,2025-09-23,41.0,Married,Master,Salaried,10.0,68300.0,805.0,17700.0,15500.0,60 months, Mortgage,No,Yes
APP10365,2025-05-03,36.0,Married, Bachelor,Self-Employed,2.0,28600.0,780.0,7400.0,26000.0,60 months,Rent,No,Yes
APP10228,2025-03-22,39.0,Married,Bachelor,Self-Employed,7.0,44900.0,706.0,6200.0,14000.0,36 months,  OWN,No,Yes
APP10635,2025-08-15,34.0,Married,Bachelor,Salaried,4.0,31600.0,676.0,4800.0,19000.0,12 months,Mortgage,No,No
APP10869,2025-11-08,50.0,Single,Doctorate,Self-Employed,17.0,72900.0,651.0,2100.0,57500.0,48 months,Mortgage,No,Yes
APP10531,2025-07-06,46.0,Married,Bachelor,Salaried,3.0,32800.0,652.0,11300.0,7500.0,12 months,Rent,No,No
APP10240,2025-03-26,30.0,Single,Master,Salaried,4.0,53400.0,721.0,3900.0,29500.0,36 months,Rent,No,Yes
APP10919,2025-12-04,23.0,Single,Bachelor,Self-Employed,,28900.0,549.0,8400.0,12500.0,60 months,Rent,Yes,No
APP10844,2025-10-31,30.0,Single,High School,Self-Employed,6.0,23200.0,717.0,5800.0,6500.0,60 months,Mortgage,No,Yes
APP10053,2025-01-20,37.0,Single,Bachelor,Self-Employed,11.0,56000.0,734.0,6400.0,31500.0,36 months,rent,No,Yes
APP10413,2025-05-19,50.0,Married,Bachelor,Salaried,17.0,82200.0,644.0,8700.0,17000.0,60 months,MORTGAGE,No,Yes
APP10186,2025-03-10,52.0,married,Bachelor,Salaried,21.0,40500.0,713.0,2800.0,40500.0,36 months,Own,No,Yes
APP10277,2025-04-05,27.0,Single,High School,Salaried,3.0,29400.0,621.0,12700.0,4000.0,36 months,Mortgage,No,No
APP10768,2025-10-04,32.0,Single,Doctorate,Self-Employed,7.0,,668.0,0.0,33000.0,36 months,Mortgage,No,Yes
APP10442,2025-05-30,34.0,Single,Bachelor,Contract,3.0,57500.0,705.0,18500.0,49000.0,24 months,Rent,No,No
APP10820,2025-10-24,37.0,Single,Bachelor,Salaried,6.0,42000.0,670.0,14400.0,14500.0,60 months,Rent,No,Yes
APP10056,2025-01-21,-5.0,Married,Bachelor,Salaried,18.0,33400.0,793.0,9300.0,13000.0,24 months,Mortgage,No,Yes
APP10307,2025-04-12,32.0,Married,Bachelor,Self-Employed  ,4.0,57800.0,685.0,7400.0,10500.0,36 months,Rent,No,Yes
APP10743,2025-09-25,36.0,Single,High School,Salaried,3.0,52500.0,635.0,17100.0,29000.0,36 months,Rent,No,No
APP10377,2025-05-08,61.0,Single,Master, salaried ,18.0,42500.0,688.0,25700.0,23000.0,12 months,Own,No,No
APP10028,2025-01-12,28.0,Single,Bachelor,Self-Employed,7.0,39900.0,755.0,21500.0,12500.0,48 months,Mortgage,No,Yes
APP10232,2025-03-23,33.0,Divorced,doctorate,Salaried,1.0,40800.0,629.0,9200.0,13500.0,48 months,Mortgage,No,Yes
APP10441,2025-05-30,38.0,Single,Bachelor,Salaried,7.0,50200.0,705.0,13300.0,9000.0,60 months,Mortgage,No,Yes
APP10005,2025-01-03,48.0,Married,Bachelor,Self-Employed,3.0,44800.0,634.0,10300.0,13500.0,60 months,Mortgage,No,Yes
APP10602,2025-08-01,35.0,Married,BACHELOR,Salaried,7.0,43200.0,619.0,5900.0,42500.0,48 months,Rent,No,No
APP10801,2025-10-18,41.0,Married,Bachelor,Self-Employed,15.0,64500.0,745.0,27800.0,30000.0,24 months,Mortgage,No,Yes
APP10684,2025-09-01,21.0,Married,BACHELOR,Self-Employed,0.0,38800.0,673.0,0.0,15000.0,60 months,Rent,Yes,Yes
APP10011,2025-01-06,40.0, Married,Master,Salaried,8.0,55600.0,704.0,0.0,33500.0,36 months,Mortgage,No,Yes
APP10611,2025-08-04,57.0,Single,Doctorate,Self-Employed,8.0,42600.0,663.0,11100.0,13500.0,36 months,Rent,No,Yes
APP10690,2025-09-02,32.0,single,High School  ,,5.0,42200.0,850.0,13600.0,34000.0,48 months,Own,No,No
APP10013,2025-01-07,34.0,Married,Master,Self-Employed,6.0,56700.0,798.0,9800.0,15500.0,12 months,Mortgage,No,Yes
APP10865,2025-11-06,21.0,Married,Master,Salaried,0.0,25900.0,712.0,4400.0,12500.0,12 months,Rent,No,Yes
APP10989,2025-12-29,50.0,Married,High School,Contract,11.0,27000.0,756.0,6400.0,6500.0,60 months,Mortgage,No,Yes
APP10127,2025-02-15,42.0,Married,Doctorate,Salaried,7.0,122800.0,721.0,68500.0,27500.0,60 months,Mortgage,No,Yes
APP10850,2025-11-02,21.0,Single, Master,Contract,0.0,29800.0,624.0,0.0,18000.0,24 months,Rent,No,No
APP10751,2025-09-28,49.0,Divorced,MASTER,Salaried,6.0,41600.0,597.0,9500.0,21000.0,24 months,Mortgage,No,No
APP10280,2025-04-06,53.0,Married,Bachelor,,11.0,79800.0,,0.0,31500.0,36 months,Rent,No,Yes
APP10367,2025-05-04,24.0, Married,Master,Contract,3.0,62700.0,679.0,21800.0,20500.0,48 months,Mortgage,No,No
APP10577,2025-07-23,49.0,Married,Bachelor,Salaried,13.0,38400.0,617.0,13900.0,44500.0,12 months,Rent  ,No,No
APP10114,2025-02-11,38.0,Married,Bachelor  ,Salaried,3.0,51500.0,623.0,6600.0,40500.0,36 months,Rent,No,No
APP10681,2025-08-30,48.0,Married,master,Salaried,8.0,73100.0,667.0,27600.0,20500.0,36 months,Rent,No,Yes
APP10861,2025-11-05,39.0,Single,Master,Salaried,9.0,,747.0,10500.0,15000.0,48 months,RENT,No,Yes
APP10898,2025-11-26,28.0,Single,Bachelor,Salaried,1.0,41900.0,632.0,4700.0,33000.0,36 months,Mortgage,Yes,No
APP10687,2025-09-01,32.0,Single,Doctorate,Contract,10.0,67100.0,736.0,0.0,26000.0,24 months,Rent,No,Yes
APP10744,2025-09-25,65.0,Single,Master,Salaried,28.0,70800.0,701.0,8600.0,24000.0,48 months,Own,No,Yes
APP10718,2025-09-17,26.0,Married,High School  ,Salaried,2.0,28200.0,596.0,9800.0,6000.0,24 months,Rent,No,No
APP10951,2025-12-16,23.0,Single,Bachelor,Self-Employed,1.0,39000.0,632.0,12800.0,14000.0,24 months,Mortgage,No,No
APP10426,2025-05-24,33.0,Single,Master,Salaried,3.0,69100.0,661.0,16800.0,24500.0,12 months,Rent,No,No
APP10069,2025-01-26,31.0,Single,Bachelor,Salaried,3.0,20500.0,558.0,11600.0,3500.0,12 months,Mortgage,Yes,No
APP10608,2025-08-03,40.0,Single,HIGH SCHOOL,Salaried,7.0,43000.0,647.0,24900.0,22000.0,36 months,Rent  ,No,No
APP10133,2025-02-18,52.0,Married,Bachelor, salaried ,6.0,66900.0,678.0,0.0,16000.0,12 months,Mortgage,No,Yes
APP10955,2025-12-17,32.0,Married,,Salaried,8.0,28400.0,661.0,10100.0,15000.0,60 months,Rent,Yes,No
APP10068,2025-01-26,35.0,Married,Doctorate,Salaried,3.0,68400.0,750.0,30100.0,59500.0,24 months,Rent,No,No
APP10619,2025-08-08,38.0,Married,Bachelor,Salaried,12.0,41100.0,691.0,7400.0,10500.0,48 months,Rent,No,Yes
APP10447,2025-06-03,35.0,Single,Bachelor,Salaried,1.0,53000.0,757.0,1900.0,14000.0,12 months,Rent,No,Yes
APP10125,2025-02-15,31.0,Married,Master,Salaried,3.0,65600.0,622.0,0.0,14000.0,36 months,Rent,No,Yes
APP10273,2025-04-03,34.0,Single,Bachelor,Salaried,,46600.0,701.0,4500.0,14000.0,24 months,Rent,No,Yes
APP10870,2025-11-08,39.0,Married,Master,Salaried  ,1.0,37700.0,788.0,14900.0,20500.0,60 months,Mortgage,No,Yes
APP10337,2025-04-24,32.0,Single, Bachelor,Salaried,3.0,60000.0,578.0,1100.0,16500.0,12 months,Rent,No,No
APP10474,2025-06-11,55.0,Married,Bachelor,salaried,14.0,28800.0,717.0,4400.0,6500.0,12 months,Mortgage,No,Yes
APP10021,2025-01-11,29.0,Single,Bachelor,Salaried,3.0,37900.0,636.0,0.0,10000.0,24 months,Rent,No,Yes
APP10817,2025-10-23,38.0,Married,High School,Salaried,,38000.0,702.0,7500.0,16000.0,24 months,Own,No,Yes
APP10807,2025-10-19,30.0,Single,Bachelor,Contract,8.0,48500.0,712.0,0.0,14500.0,36 months,Rent,No,Yes
APP10266,2025-04-01,21.0,Single,Master,Salaried,0.0,109600.0,743.0,13000.0,46000.0,24 months,Rent,No,Yes
APP10996,2025-12-31,32.0,Single,Bachelor,Salaried,11.0,74900.0,752.0,32600.0,25500.0,24 months,Own,No,Yes
APP10094,2025-02-04,40.0,Single,Bachelor,SALARIED,3.0,59800.0,845.0,5200.0,20500.0,48 months,Rent,No,Yes
APP10959,2025-12-19,48.0,married,Bachelor  ,,9.0,24800.0,609.0,5100.0,8000.0,12 months,Own,No,No
APP10188,2025-03-10,21.0,Single,Bachelor,Salaried,0.0,16400.0,538.0,3700.0,5500.0,36 months,Mortgage,No,No
APP10734,2025-09-22,,Married,Master,Salaried,4.0,84000.0,734.0,61200.0,23500.0,24 months,Own,No,No
APP10391,2025-05-12,30.0,Single, bachelor , Salaried,3.0,38300.0,751.0,12700.0,8000.0,24 months,Rent,No,Yes
APP10729,2025-09-21,44.0,Single,Bachelor,Salaried,1.0,27200.0,703.0,12800.0,20500.0,48 months,Own,No,No
APP10747,2025-09-26,31.0,Single,Master,Self-Employed,6.0,103200.0,692.0,0.0,15500.0,24 months,Mortgage,No,Yes
APP10302,2025-04-11,25.0,Single,Bachelor,Self-Employed,1.0,55600.0,713.0,6200.0,31500.0,36 months,Rent,No,Yes
APP10863,2025-11-05,28.0,Divorced,Master,Salaried,1.0,52600.0,713.0,11300.0,26500.0,24 months,Rent,No,No
APP10477,2025-06-12,24.0,SINGLE,Master,salaried,2.0,49600.0,716.0,21200.0,8500.0,36 months,Mortgage,No,Yes
APP10903,2025-11-29,48.0,married,Master,Self-Employed,18.0,152600.0,723.0,17400.0,77500.0,36 months,MORTGAGE,No,Yes
APP10225,2025-03-22,30.0,Single,High School,Salaried,7.0,24300.0,584.0,11200.0,5500.0,24 months,Rent,No,Yes
APP10811,2025-10-21,31.0,MARRIED,Bachelor,Salaried,9.0,89600.0,654.0,0.0,86000.0,24 months,Rent,No,No
APP10939,2025-12-11,35.0,Single, high school ,Self-Employed,2.0,46000.0,653.0,0.0,16500.0,60 months,Own,Yes,No
APP10042,2025-01-18,40.0,Married, High School,Salaried,8.0,57600.0,666.0,10600.0,47500.0,60 months,Rent,No,No
APP10144,2025-02-21,29.0,Single,High School,SALARIED,2.0,24500.0,646.0,200.0,14500.0,12 months,Rent,Yes,Yes
APP10624,2025-08-10,30.0,Single,Bachelor,Self-Employed,1.0,23700.0,749.0,4700.0,14500.0,60 months,Rent,No,No
APP10772,2025-10-06,36.0,Married,Master,Self-Employed,1.0,76700.0,808.0,16600.0,36000.0,36 months,Rent,No,Yes
APP10910,2025-12-01,47.0,Married,Master,Salaried,11.0,,655.0,34900.0,11500.0,24 months,Own,No,Yes
APP10218,2025-03-19,25.0,Single,Master,Salaried,1.0,53100.0,645.0,8400.0,22000.0,48 months,Rent,No,Yes
APP10550,2025-07-12,34.0,Married,Bachelor,Salaried,,75400.0,690.0,23100.0,43000.0,48 months,Own,No,Yes
APP10971,2025-12-23,31.0,Single,Doctorate,Self-Employed,7.0,79800.0,661.0,15700.0,64500.0,36 months,Rent,No,Yes
APP10965,2025-12-21,27.0,Married,Bachelor  ,Self-Employed,2.0,27600.0,700.0,11900.0,4500.0,12 months,Rent,No,Yes
APP10387,2025-05-11,51.0,Married,Bachelor,SALARIED,5.0,47200.0,680.0,29900.0,8500.0,24 months,Mortgage,No,No
APP10633,2025-08-15,28.0,Single, high school ,Self-Employed,3.0,37300.0,669.0,800.0,11500.0,12 months,Rent,No,Yes
APP10038,2025-01-17,39.0,Married,High School,Salaried,7.0,19600.0,711.0,12900.0,7500.0,48 months,Mortgage,No,No
APP10667,2025-08-25,38.0,Married,High School,Salaried,10.0,43400.0,652.0,18400.0,12500.0,48 months,Rent,No,Yes
APP10122,2025-02-14,45.0,Married,Bachelor,Salaried,4.0,57500.0,650.0,36900.0,12500.0,24 months,Rent,No,No
APP10529,2025-07-05,44.0,Married,High School, salaried ,3.0,19200.0,688.0,7600.0,7000.0,36 months,Own,No,Yes
APP10719,2025-09-18,45.0,Single,Bachelor,Salaried  ,7.0,35500.0,674.0,9900.0,6500.0,36 months,Own,No,Yes
APP10982,2025-12-27,33.0,Married,Doctorate,Salaried,2.0,57100.0,636.0,12000.0,24000.0,48 months,Mortgage,No,Yes
APP10179,2025-03-07,,Married,High School,Salaried,6.0,65600.0,663.0,0.0,39500.0,48 months, mortgage ,No,Yes
APP10852,2025-11-02,40.0,Single,Doctorate,Salaried,8.0,113300.0,532.0,78700.0,43500.0,60 months,Own,No,No
APP10895,2025-11-24,46.0,Married,Bachelor,Salaried,2.0,18300.0,700.0,0.0,6500.0,12 months,Rent,No,Yes
APP10762,2025-10-01,42.0,Divorced,High School,Contract,12.0,36100.0,645.0,8500.0,19000.0,60 months,Mortgage,No,Yes
APP10486,2025-06-16,44.0,Married,Bachelor,Contract,8.0,37300.0,675.0,9000.0,26500.0,24 months,Rent,No,No
APP10679,2025-08-30,49.0, married ,High School  ,Salaried,14.0,23000.0,717.0,5100.0,8500.0,36 months,Rent,No,Yes
APP10519,2025-07-02,36.0,Married,Bachelor,Contract,9.0,28000.0,712.0,7600.0,11000.0,36 months,Mortgage,No,Yes
APP10018,2025-01-08,25.0,Single, bachelor ,Salaried,3.0,,771.0,17900.0,8500.0,60 months,RENT,No,No
APP10741,2025-09-25,46.0, married ,Master,Contract,9.0,82500.0,719.0,9100.0,16000.0,24 months,Rent,No,Yes
APP10764,2025-10-02,31.0,Single,Bachelor,,2.0,47400.0,614.0,15300.0,13000.0,24 months,Mortgage  ,No,Yes
APP10388,2025-05-12,21.0,Single,Master,Self-Employed,0.0,40500.0,,0.0,19000.0,24 months,Rent,No,No
APP10395,2025-05-13,40.0,Single,MASTER,Self-Employed,5.0,56700.0,679.0,16500.0,19500.0,24 months,Own,Yes,Yes
APP10466,2025-06-09,47.0,MARRIED,Bachelor,salaried,2.0,42200.0,738.0,29400.0,13000.0,36 months,Rent,No,No
APP10301,2025-04-11,21.0,Single,Master  ,Salaried,1.0,37300.0,693.0,10800.0,4000.0,24 months,Rent,No,Yes
APP10398,2025-05-14,45.0,Married,bachelor,Contract,11.0,42400.0,619.0,6500.0,5500.0,24 months,Rent,No,Yes
APP10654,2025-08-23,51.0,Married,High School,Self-Employed,22.0,32400.0,633.0,19100.0,32500.0,36 months,Own,No,No
APP10254,2025-03-31,39.0,married,HIGH SCHOOL,Self-Employed,14.0,54800.0,610.0,16000.0,20500.0,48 months,Own,No,No
APP10170,2025-03-03,47.0,Married,High School,Contract,9.0,16400.0,539.0,3800.0,2500.0,24 months,Mortgage,Yes,No
APP10885,2025-11-18,34.0,Married, high school ,Self-Employed,4.0,,624.0,900.0,24000.0,12 months,Rent,No,Yes
APP10940,2025-12-12,38.0,Married,Bachelor,Salaried,4.0,27900.0,,10600.0,7000.0,12 months,Own,No,Yes
APP10921,2025-12-05,28.0,Married,Doctorate,Salaried,2.0,49700.0,745.0,15200.0,11500.0,12 months,Rent,No,Yes
APP10342,2025-04-26,43.0,Divorced,High School,Contract,8.0,26300.0,580.0,4500.0,19000.0,24 months,Own,Yes,No
APP10756,2025-09-29,38.0,Married,High School,Self-Employed,9.0,45600.0,617.0,3700.0,14000.0,24 months,Rent,Yes,No
APP10492,2025-06-19,29.0,Single,Bachelor,Salaried,3.0,47200.0,686.0,16100.0,13500.0,12 months,Rent,Yes,No
APP10814,2025-10-22,21.0,MARRIED,High School,Salaried,0.0,21000.0,529.0,3200.0,4500.0,60 months, rent ,Yes,No
APP10090,2025-02-01,32.0,Married,Master,Contract,1.0,48200.0,559.0,10200.0,37000.0,36 months,RENT,Yes,No
APP10665,2025-08-25,49.0,Married,Master,Salaried,17.0,69400.0,638.0,8400.0,32500.0,36 months,Own,No,Yes
APP10977,2025-12-26,50.0,Married,High School,Self-Employed,17.0,47300.0,526.0,8000.0,25000.0,36 months,Mortgage,Yes,No
APP10799,2025-10-17,51.0,Married,High School,Salaried,22.0,42500.0,645.0,13000.0,17000.0,48 months,Rent,Yes,No
APP10576,2025-07-21,51.0,Married,High School,Self-Employed,12.0,64900.0,485.0,34400.0,38000.0,36 months,Rent,No,No
APP10840,2025-10-29,33.0,Single, doctorate ,Salaried,9.0,74800.0,602.0,0.0,9000.0,24 months,Rent,No,Yes
APP10823,2025-10-25,21.0,Divorced,High School,Self-Employed,0.0,61100.0,526.0,34600.0,35000.0,24 months,Mortgage,Yes,No
APP10357,2025-05-01,42.0,Married,High School,Contract,9.0,32600.0,698.0,7600.0,11000.0,24 months,Rent,No,Yes
APP10616,2025-08-07,25.0,Married,Master, self-employed ,2.0,76600.0,688.0,14100.0,46000.0,36 months,Own,No,No
APP10181,2025-03-08,32.0,Single,Bachelor  ,Self-Employed,3.0,42300.0,685.0,700.0,20500.0,24 months,Rent,No,Yes
APP10199,2025-03-14,41.0,Single,High School,Self-Employed,5.0,37500.0,723.0,6400.0,14500.0,36 months,Own,No,Yes
APP10589,2025-07-26,38.0,Married,Bachelor,Salaried,,60600.0,679.0,12800.0,26000.0,12 months,Own,No,Yes
APP10261,2025-04-01,38.0,Married, master ,Salaried,10.0,87300.0,633.0,33000.0,72500.0,12 months,Rent,No,No
APP10236,2025-03-25,47.0,Married,Master,Self-Employed,6.0,64400.0,594.0,21300.0,16500.0,60 months,rent,No,No
APP10315,2025-04-15,32.0,Single,HIGH SCHOOL,Salaried,6.0,12400.0,671.0,5800.0,6500.0,24 months,Rent,No,Yes
APP10047,2025-01-20,33.0,Married,Master,Self-Employed,5.0,96400.0,794.0,10400.0,66500.0,24 months,Rent,No,Yes
APP10886,2025-11-19,54.0,Married,Bachelor, Salaried,22.0,52100.0,738.0,0.0,17000.0,24 months,Mortgage,No,Yes
APP10195,2025-03-13,45.0,Single, Master,Salaried,8.0,40600.0,646.0,14600.0,9000.0,48 months,Own,No,Yes
